category,title,content
Spor,Fenerbahçe Masa Tenisi Şubesi 2006-07 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2006-07 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiş ve tarihinde ilk kez şampiyon olmuştur. Sarı-lacivertli takım Türkiye Masatenisi Şampiyonası'nda bir yıl önce eline geçirdiği şampiyonluğu korumayı başarmıştır.
Spor,2006 Kış Olimpiyatları'nda Türkiye,"Türkiye, İtalya'nın Torino kentinde yapılan 2006 Kış Olimpiyatları'na altı sporcu ile katıldı."
Spor,2006 Yaşar Doğu Turnuvası,"2006 Yaşar Doğu Güreş Turnuvası, 11-12 Şubat 2006  tarihleri arasında Türkiye'nin Samsun kentinde düzelenen bir güreş yarışmasıdır. 2006 yılında 34’üncüsü düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası'nda Türkiye, 2 birincilik, 3 ikincilik ve 9 da üçüncülük kazanarak, 66 puanla takım birinciliğini elde etti.[1][2][3][4]"
Spor,2007 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2007 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 6 Mayıs'de İzmir'den başlayan ve 20 Nisan 2007'de Alanya'da sona eren, Türkiye Cumhuriyeti Cumhurbaşkanlığı'nın adını taşıyan yol bisikleti yarışı organizasyonu.[1] 43. Yarışı Bulgar Ivailo Gabrovski 26s 35'11"" lik derecesiyle kazandı.[2] Genel klasmanın ikinci sırasına, 1'40''lık bir zaman farkıyla, 26 saat 36 dakika 51 saniyelik derecesiyle Slovakya'nın Dukla Trencin - Merida takımından Ján Šipeky yerleşirken, 2'21''lik zaman farkıyla İran'ın Giant Asia Racing Team takımından Hossein Askari üçüncü, Brisaspor'dan Mert Mutlu dördüncü ve yine İran'dan Ghader Mizbani beşinci oldu. 43. Cumhurbaşkanlığı Bisiklet Turu'nda toplam 20 bin dolar para ödülü dağıtıldı.[3]"
Spor,2007 Türkiye Basketbol Ligi All-Star,"2007 Beko All Star 25 Mart 2007'de halk oylamasıyla seçilen Türkiye Basketbol Ligi'ndeki en iyi yerli ve yabancı olmak üzüre iki takımın oyuncuların karşılaştığı gösteri maçıdır. Dördüncü kez düzenlenen etkinliğe Abdi İpekçi Arena ev sahipliği yapmışrı ve NTV'den naklen yayınlanmıştır. Ayrıca ünlü rap şarkıcısı Ceza devre arasında sahne alırken NBA takımlarından Orlando Magic'in dans grubu, akrobatik smaç grubu Crazy Dunkers ve Eyol Horn organizasyonda çeşitli gösteriler yapmıştır."
Spor,2007 Türkiye Grand Prix,"2007 Türkiye Grand Prix 2007 Formula 1 sezonu'nun 12. yarışı. 24-26 Ağustos tarihleri arasında İstanbul Park'ta yapıldı. Tarihte düzenlenen üçüncü Türkiye Grand Prix idi. Daha önce düzenlenen yarışları 2005'te Kimi Räikkönen, 2006'da ise Felipe Massa kazanmıştı."
Spor,2006-07 Süper Lig (buz hokeyi),"2006-07 Süper Lig, Süper Lig'in 15. sezonudur.  Sekiz takımın katıldığı ligde sezonun şampiyonu Kocaeli Büyükşehir Belediye Kağıtspor oldu."
Spor,2007-08 Süper Lig (buz hokeyi),"2007-08 Süper Lig, Süper Lig'in 16. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Polis Akademisi ve Koleji oldu."
Spor,Fenerbahçe Boks Şubesi 2006-07 sezonu,"Fenerbahçe Boks Şubesi 2006-07 sezonunda iki senedir kazandığı çifte Türkiye şampiyonluklarını Tekel'e terk etti. İstanbul Şampiyonası'nda bu kulübün gerisinde kalan takım, Türkiye Ferdi Boks Şampiyonası'nda ve Türkiye Kulüplerarası Boks Şampiyonası'nda da ikinci oldu. Kadınlar ise ilk kez puanlı düzenlenen Türkiye Şampiyonası'nda birinci oldu."
Spor,Fenerbahçe Boks Şubesi 2007-08 sezonu,"Fenerbahçe Boks Şubesi 2007-08 sezonunda büyük başarıla ulaştı. Bir sezon önce formsuz bir dönem geçiren erkek takımı İstanbul Şampiyonası, Türkiye Ferdi Boks Şampiyonası ve Türkiye Kulüplerarası Boks Şampiyonası'nda şampiyon olurken, rekor sayıda madalyalara ulaştı. Kadın takımı da bir sezon önce eline geçirdiği Türkiye şampiyonluğunu korumayı başardı."
Spor,Fenerbahçe Masa Tenisi Şubesi 2006-07 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2006-07 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiş ve tarihinde ilk kez şampiyon olmuştur. Sarı-lacivertli takım Türkiye Masatenisi Şampiyonası'nda bir yıl önce eline geçirdiği şampiyonluğu korumayı başarmıştır.
Spor,Fenerbahçe Masa Tenisi Şubesi 2007-08 sezonu,"Fenerbahçe Masa Tenisi Şubesi erkek takımı 2007-08 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiş ve tarihinde ikinci kez şampiyon olmuştur. Sarı-lacivertli takım Türkiye Masatenisi Şampiyonası'nda ikincilikte kalmış, bununla birlikte Avrupa ETTU Kupası'nda finale yükselerek bir Türk takımının masatenisi sporunda 2008 yılına kadar Avrupa kulvarında ulaştığı en büyük başarıyı kazanmıştır."
Spor,2007-08 Erkekler Türkiye Kupası (basketbol),"Erkekler Türkiye Kupası 2007-2008 Sezonu, Erkekler Türkiye Kupası'nın 23. organizasyonudur."
Spor,2007-08 Tekerlekli Sandalye Basketbol Süper Lig,
Spor,2007 Yaşar Doğu Turnuvası,"2007 Yaşar Doğu Güreş Turnuvası, 3-4 Mart 2007 tarihleri arasında Türkiye'nin Ankara kentinde  düzelenen bir güreş yarışmasıdır. 2007 yılında 35'incisi düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası Ankara Atatürk spor salonunda gerçekleştirildi.[1][2][3][4]"
Spor,2008-09 Tekerlekli Sandalye Basketbol Süper Lig,
Spor,647. Kırkpınar Yağlı Güreşleri,"647. Tarihi Kırkpınar Yağlı Güreşleri ve Kültür Etkinlikleri Haftası, 29 Haziran-5 Temmuz 2008 günleri arasında Edirne kent merkezinde ve Sarayiçi Er Meydanı’nda yapıldı.[1]"
Spor,2007-08 Süper Lig (buz hokeyi),"2007-08 Süper Lig, Süper Lig'in 16. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Polis Akademisi ve Koleji oldu."
Spor,2008-09 Süper Lig (buz hokeyi),"2008-09 Süper Lig, Süper Lig'in 17. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Polis Akademisi ve Koleji oldu."
Spor,2008 Türkiye Büyükler Halter Şampiyonası,2008 Türkiye Büyükler Halter Şampiyonası 7-9 Mart tarihleri arasında Bolu 17 Temmuz Spor Salonu'nda yapılan turnuva.
Spor,2008 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2008 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 13 Nisan 2008'de İstanbul'da başlayan ve 20 Nisan 2008'de Alanya'da sona eren, Türkiye Cumhuriyeti Cumhurbaşkanlığı'nın adını taşıyan yol bisikleti yarışı organizasyonu.[1] 44. Yarışı İspanyol David García Dapena 25h 40'41"" lik derecesiyle kazandı. Genel klasmanın ikinci sırasına, 25 saat 40 dakika 59 saniyelik derecesiyle İspanya'nın Saunier Duval Scot takımından Benitez Roman Jose Alberto yerleşirken, aynı derece ile Belçika'nın Silence Lotto takımından Pieter Jakobs üçüncü, Karpin Galicia'dan Cesar Veloso Gustavo dördüncü, Portekiz'in Benfica Kulübü'nden Petrov Danai beşinci oldu.[2] Finişe 200 metre kala büyük bir çarpışma yaşandı ve Danilo Hondo (Serramenti PVC-Diquigiovanni) ile Sean Lacey (Ireland) en fazla yaralanan sporculardı ancak kırık meydana gelmedi.[3]
44. Cumhurbaşkanlığı Bisiklet Turu'nda dağıtılan ödüllerin toplamı 160.000 Euro'dur.[4]"
Spor,2008 Dünya Gençler Güreş Şampiyonası,2008 Dünya Gençler Güreş Şampiyonası (U20) Türkiye'nin İstanbul kentinde 28 Temmuz - 3 Ağustos 2008 tarihleri arasında 32.Dünya Gençler Güreş Şampiyonası olarak düzenlendi.[1][2][3][4][5][6][7]
Spor,Fenerbahçe Boks Şubesi 2007-08 sezonu,"Fenerbahçe Boks Şubesi 2007-08 sezonunda büyük başarıla ulaştı. Bir sezon önce formsuz bir dönem geçiren erkek takımı İstanbul Şampiyonası, Türkiye Ferdi Boks Şampiyonası ve Türkiye Kulüplerarası Boks Şampiyonası'nda şampiyon olurken, rekor sayıda madalyalara ulaştı. Kadın takımı da bir sezon önce eline geçirdiği Türkiye şampiyonluğunu korumayı başardı."
Spor,Fenerbahçe Boks Şubesi 2008-09 sezonu,"Fenerbahçe Boks Şubesi 20087-09 sezonunda naşarılarını sürdürdü. Erkek takımı İstanbul Şampiyonası'nda ikinci olmasına rağmen, Türkiye Ferdi Boks Şampiyonası ve Türkiye Kulüplerarası Boks Şampiyonası'nda şampiyonluğa ulaştı. Kadın takımı da bir sezon önce eline geçirdiği Türkiye şampiyonluğunu korumayı başardı."
Spor,Fenerbahçe Masa Tenisi Şubesi 2007-08 sezonu,"Fenerbahçe Masa Tenisi Şubesi erkek takımı 2007-08 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiş ve tarihinde ikinci kez şampiyon olmuştur. Sarı-lacivertli takım Türkiye Masatenisi Şampiyonası'nda ikincilikte kalmış, bununla birlikte Avrupa ETTU Kupası'nda finale yükselerek bir Türk takımının masatenisi sporunda 2008 yılına kadar Avrupa kulvarında ulaştığı en büyük başarıyı kazanmıştır."
Spor,Fenerbahçe Masa Tenisi Şubesi 2008-09 sezonu,"Fenerbahçe Masa Tenisi Şubesi erkek takımı 2008-09 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiş ve tarihinde üçüncü kez şampiyon olmuştur. Sarı-lacivertli takım Türkiye Masatenisi Şampiyonası'nda tarihindeki sekizinci ve son dört sezondaki üçüncü şampiyonluğuna ulaşmış, sezonu çifte şampiyonlukla kapamıştır."
Spor,2008 Türkiye Grand Prix,2008 Petrol Ofisi Türkiye Grand Prix 2008 Formula 1 sezonu'nun 5. yarışı. 9 Mayıs ve 11 Mayıs tarihleri arasında İstanbul Park'ta yapılmıştır. Sıralama turlarında birinciliği kazanan Felipe Massa yarışta da bu durumunu koruyarak 1.liği elde etmiştir. Ayrı zamanda bu yarıştaki üst üste 3. birinciliğini elde etmiştir. Takım arkadaşı Kimi Räikkönen ise 3.olmuştur. 2.olmayı Lewis Hamilton başarmıştır.
Spor,2007-08 Erkekler Türkiye Kupası (basketbol),"Erkekler Türkiye Kupası 2007-2008 Sezonu, Erkekler Türkiye Kupası'nın 23. organizasyonudur."
Spor,2007-08 Tekerlekli Sandalye Basketbol Süper Lig,
Spor,21. Uluslararası Boğaziçi Karate Turnuvası,"21. Uluslararası Boğaziçi Karate Turnuvası, 11 - 13 Nisan 2008 tarihlerinde İstanbul'daki Ahmet Cömert Spor Salonu'nda düzenlenen turnuva. Toplam üç gün sürmüştür. Turnuvada Mısır 1.'liği elde ederken, Kazakistan takımı Türkiye'nin ardından 3. sırada yer aldı.[1] Turnuva'da Türkiye'nin yanı sıra, Azerbaycan, Ürdün, Mısır, Çin, Litvanya, Ukrayna, Gürcistan, Suriye, Kuveyt, Kazakistan, Yunanistan, Bosna-Hersek ve Makedonya'dan kadın ve erkek toplam 213 sporcu yer almıştır.[2]Türkiye toplamda 5 birincilik, 6 ikincilik ve 13 üçüncülük elde ederek genel sıralamada 2.'liği elde etmiştir.[1]"
Spor,2008 Vehbi Emre Turnuvası,"2008 Vehbi Emre Turnuvası, 26-27 Ocak 2008 tarihleri arasında İstanbul'da düzenlenen bir güreş etkinliğidir. 2008 yılında 26'ıncısı düzenlenen Uluslararası Vehbi Emre Güreş Turnuvası İstanbul Bağcılar Olimpik Spor Salonunda gerçekleştirildi. Türkiye bu turnuvayi 6 Altın 1 Gümüş 5 Bronz madalya kazanmiştir. Bağcılar Olimpik Spor Salonu'nda düzenlenmiştir. Organizasyonda dereceye giren sporculara para ödülü de verilirken, kilolarında birinci olan sporcular 3 bin, ikinciler 2 bin, üçüncüler bin ve beşinciler ise 500'er Dolar ödül kazandılar.[1][2][3][4][5][6]"
Spor,2008 Voleybol Erkekler Avrupa Ligi,"2008 Voleybol Erkekler Avrupa Ligi, CEV’in Dünya Ligi’ne katılamayan Avrupa ülkeleri arasında bu lige alternatif olarak düzenlediği turnuvanın beşincisidir. 2008 Voleybol Erkekler Avrupa Ligi’nde A grubunda beş, B grubunda dört ülke olmak üzere iki gruba ayrılan dokuz ülke, 13 Haziran-13 Temmuz tarihleri arasında çift devreli, çift maçlı ve deplasmanlı olarak birbirleriyle karşılaştılar. Gruplarda ilk iki sırayı alan dört ülke, finalistlerden biri olan Türkiye’nin Bursa kentinde 19-20 Temmuz tarihlerinde dörtlü finalde Avrupa Ligi şampiyonluğu için karşılaştı. 2008 Avrupa Ligi şampiyonluğunu Slovakya kazandı."
Spor,2008 Yaşar Doğu Turnuvası,"2008 Yaşar Doğu Güreş Turnuvası, 9-10 Şubat 2008 tarihleri arasında Türkiye'nin Ankara kentinde  düzelenen bir güreş yarışmasıdır. 2008 yılında 36'ıncısı düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası Ankara Atatürk spor salonunda gerçekleştirildi. Türkiye erkeklerde 57, kadınlarda 30 sporcuyla mücadele etti. Kadınlarda ilk kez 14 ülkenin bu turnuvaya katıldı.[1][2][3][4]"
Spor,2008 Yaz Olimpiyatları'nda Türkiye,"Türkiye 2008 Yaz Olimpiyatları'nda mücadele etmiştir. Çin'in Pekin kentindeki organizasyona 67 sporcu göndermiş olup Türk sporcular 1 altın, 1 gümüş ve 3 bronz madalya kazanmıştır."
Spor,2008-09 Tekerlekli Sandalye Basketbol Süper Lig,
Spor,2009-10 Türkiye Bayanlar Voleybol Ligi,"Aroma Bayanlar Voleybol Ligi 2009-10 sezonu, Sultanlar Ligi'nin 26. sezonudur. Beş şehirden (İstanbul, Ankara, İzmir, Konya ve Bursa) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off grubu usulüne göre oynandı. Play-Off serisinde Vakıfbank Güneş Sigorta Türk Telekom takımını 3-0 yenen Fenerbahçe Acıbadem ligin şampiyonu olurken, ligi son iki sırada tamamlayan Yeşilyurt ve Beylikdüzü ligden düşmüştür."
Spor,2009-10 Türkiye Erkekler Voleybol Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2009-10 sezonu, Efeler Ligi'nin 40. sezonudur. Altı şehirden (İstanbul, Ankara, Tokat, İzmir, Kastamonu ve Konya) 12 takımın katıldığı lig, deplasmanlı lig + playoff sistemiyle oynanmıştır.

Ligi Play-Off finalinde Ziraat Bankası'nı 3-0 yenen Fenerbahçe şampiyon tamamlarken, ligin son 2 sırasında yer alan Bozkurt Belediyespor ve Tokat Belediye Plevnespor ligden düşmüştür.

Lig, Aroma'nın sporsorluğunda oynanadığı için “Aroma Erkekler 1. Ligi” adıyla anılmıştır."
Spor,648. Kırkpınar Yağlı Güreşleri,"648. Kırkpınar Yağlı Güreşleri, 3-5 Temmuz 2009 tarihleri arasında Edirne'de Sarayiçi Er Meydanı'nda gerçekleştirildi. Başpehlivanlığı Mehmet Yeşil Yeşil kazandı. Diğer sonuçlar boy sırasıyla şu şekilde gerçekleşti:[1][2]"
Spor,2009 Akdeniz Oyunları'nda Türkiye,"Türkiye, İtalya'nın Pescara kentinde düzenlenen 2009 Akdeniz Oyunları'nın katılımcılarındandı."
Spor,2009 Avrupa Erkekler Voleybol Şampiyonası,"2009 Avrupa Erkekler Voleybol Şampiyonası, 3-13 Eylül tarihleri arasında İzmir ve İstanbul'da düzenlendi. Yirmi altıncı şampiyonaya on altı Avrupa ülkesi katıldı. Maçlar İzmir Halkapınar Spor Salonu ve İstanbul Abdi İpekçi Arena'da oynandı. 2009 Avrupa şampiyonluğunu tarihinde ilk kez Polonya kazandı."
Spor,2009 Avrupa Kısa Kulvar Yüzme Şampiyonası,"2009 Avrupa Kısa Kulvar Yüzme Şampiyonası, 10-13 Aralık 2009 tarihleri arasında, İstanbul, Türkiye'de gerçekleştirilen 17. Avrupa Kısa Kulvar Yüzme Şampiyonası etkinliğidir. 41 ülkeden sporcuların katıldığı organizasyon kapsamında gerçekleştirilen 38 etkinliğin tamamına Abdi İpekçi Arena ev sahipliği yaptı. Şampiyonada; 10 altın, 3 gümüş ve 1 bronz olmak üzere toplam 14 madalya kazanan Hollanda, madalya sıralamasının zirvesinde yer aldı."
Spor,2009 Avrupa Tekerlekli Sandalye Basketbol Şampiyonası,"2009 Avrupa Tekerlekli Sandalye Basketbol Şampiyonası, 5 Ekim ile 15 Ekim 2009 tarihleri arasında Türkiye'nin Adana şehrinde 12 ülkenin katılımı ile düzenlenen basketbol organizasyonudur."
Spor,2008-09 Süper Lig (buz hokeyi),"2008-09 Süper Lig, Süper Lig'in 17. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Polis Akademisi ve Koleji oldu."
Spor,2009-10 Süper Lig (buz hokeyi),"2009-10 Süper Lig, Süper Lig'in 18. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Ankara Üniversitesi oldu."
Spor,2009 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2009 Cumhurbaşkanlığı Türkiye Bisiklet Turu, Türkiye'de 12 Nisan-19 Nisan 2009 tarihleri arasında 45.si düzenlenen çok etaplı yol bisikleti yarışı organizasyonu."
Spor,2009 Dünya Gençler Güreş Şampiyonası,2009 Dünya Gençler Güreş Şampiyonası (U20) Türkiye'nin Ankara kentinde 3 - 9 Ağustos 2009 tarihleri arasında 33.Dünya Gençler Güreş Şampiyonası olarak düzenlendi.[1][2][3][4][5][6][7]
Spor,Fenerbahçe (erkek voleybol takımı) 2009-10 sezonu,"Fenerbahçe Voleybol Takımı 2009-10 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiş ve tarihinde ikinci kez Türkiye şampiyonu olmuştur. Aynı sezon tarihinde ilk kez Balkan Kupası'nda mücadele eden Fenerbahçe, bu Kupa'da da şampiyonluğa ulaşmıştır."
Spor,Fenerbahçe Boks Şubesi 2008-09 sezonu,"Fenerbahçe Boks Şubesi 20087-09 sezonunda naşarılarını sürdürdü. Erkek takımı İstanbul Şampiyonası'nda ikinci olmasına rağmen, Türkiye Ferdi Boks Şampiyonası ve Türkiye Kulüplerarası Boks Şampiyonası'nda şampiyonluğa ulaştı. Kadın takımı da bir sezon önce eline geçirdiği Türkiye şampiyonluğunu korumayı başardı."
Spor,Fenerbahçe Boks Şubesi 2009-10 sezonu,"Fenerbahçe Boks Şubesi 2009-10 sezonunda başarılarını sürdürdü. Erkek takımı İstanbul Şampiyonası, Türkiye Ferdi Boks Şampiyonası ve Türkiye Kulüplerarası Boks Şampiyonası'nda şampiyonluğa ulaştı. Kadın takımı da iki sezondur elinde tuttuğu Türkiye şampiyonluğunu korumayı başardı."
Spor,Fenerbahçe Masa Tenisi Şubesi 2008-09 sezonu,"Fenerbahçe Masa Tenisi Şubesi erkek takımı 2008-09 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiş ve tarihinde üçüncü kez şampiyon olmuştur. Sarı-lacivertli takım Türkiye Masatenisi Şampiyonası'nda tarihindeki sekizinci ve son dört sezondaki üçüncü şampiyonluğuna ulaşmış, sezonu çifte şampiyonlukla kapamıştır."
Spor,Fenerbahçe Masa Tenisi Şubesi 2009-10 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2009-10 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiştir.
Spor,2009 Türkiye Grand Prix,"2009 Türkiye Grand Prix 2009 Formula 1 sezonu'nun 7. yarışı. 5 Haziran ve 7 Haziran tarihleri arasında İstanbul Park'ta yapıldı. Antrenman turlarının birinci ayağını Nico Rosberg lider kapatmıştır, ikinci turlarda ise Heikki Kovalainen günü lider kapatmıştır. Son antrenmanlarda ise İstanbul Grand Prix'inde 3. kez kazanan Ferrari pilotu antrenmanı lider bitirmiştir."
Spor,2009 UEFA Kupası finali,"2009 UEFA Kupası finali, UEFA Kupası tarihinin 51. final mücadelesi olan karşılaşma 20 Mayıs 2009'da Ukrayna'nın Shakhtar Donetsk ve Almanya'nın Werder Bremen takımları arasında İstanbul Şükrü Saracoğlu Stadyumu'nda oynandı."
Spor,2009 Yaşar Doğu Turnuvası,"2009 Yaşar Doğu Güreş Turnuvası, 7-8-Şubat-2009 tarihleri arasında Türkiye'nin Ankara kentinde  düzelenen bir güreş yarışmasıdır. 2009 yılında 37'incisi düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası Ankara Atatürk spor salonunda gerçekleştirildi.[1][2][3][4]"
Spor,2009-10 Türkiye Bayanlar Voleybol Ligi,"Aroma Bayanlar Voleybol Ligi 2009-10 sezonu, Sultanlar Ligi'nin 26. sezonudur. Beş şehirden (İstanbul, Ankara, İzmir, Konya ve Bursa) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off grubu usulüne göre oynandı. Play-Off serisinde Vakıfbank Güneş Sigorta Türk Telekom takımını 3-0 yenen Fenerbahçe Acıbadem ligin şampiyonu olurken, ligi son iki sırada tamamlayan Yeşilyurt ve Beylikdüzü ligden düşmüştür."
Spor,2009-10 Türkiye Erkekler Voleybol Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2009-10 sezonu, Efeler Ligi'nin 40. sezonudur. Altı şehirden (İstanbul, Ankara, Tokat, İzmir, Kastamonu ve Konya) 12 takımın katıldığı lig, deplasmanlı lig + playoff sistemiyle oynanmıştır.

Ligi Play-Off finalinde Ziraat Bankası'nı 3-0 yenen Fenerbahçe şampiyon tamamlarken, ligin son 2 sırasında yer alan Bozkurt Belediyespor ve Tokat Belediye Plevnespor ligden düşmüştür.

Lig, Aroma'nın sporsorluğunda oynanadığı için “Aroma Erkekler 1. Ligi” adıyla anılmıştır."
Spor,2010-11 Türkiye Bayanlar Voleybol Ligi,"Aroma Bayanlar Voleybol Ligi 2010-11 sezonu, Sultanlar Ligi'nin 27. sezonudur. Altı şehirden (İstanbul, Ankara, İzmir, Konya, Bursa ve Diyarbakır) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off grubu usulüne göre oynandı. Play-Off serisinde Vakıfbank Güneş Sigorta Türk Telekom takımını 3-0 yenen Fenerbahçe Acıbadem ligin şampiyonu olurken, ligi son iki sırada tamamlayan Dicle Üniversitesi ve Karşıyaka İzka İnşaat ligden düşmüştür."
